iter	F1	Logloss
882	0.9945432964	0.03757679082
883	0.9945186692	0.03755753186
884	0.9945432964	0.03742344471
885	0.9945186692	0.03739429752
886	0.9948225747	0.03726604691
887	0.9948718451	0.03721350705
888	0.9948964821	0.0371026591
889	0.9949211204	0.03708138528
890	0.9949211204	0.03705389333
891	0.9949457598	0.03690881655
892	0.9949704005	0.03684008653
893	0.9949457598	0.03681500672
894	0.9949704005	0.03664377036
895	0.9949950425	0.03658494516
896	0.9950196856	0.03653133211
897	0.9950196856	0.03650103128
898	0.9949950425	0.03635492717
899	0.9950936224	0.03627944626
900	0.99504433	0.03619598814
901	0.9950689756	0.03610517104
902	0.99504433	0.03598125194
903	0.99504433	0.03583265212
904	0.99504433	0.03579318106
905	0.9950689756	0.03574554799
906	0.9950689756	0.03558410584
907	0.9951182704	0.03548294143
908	0.9951675701	0.03543408662
909	0.9951675701	0.03531716406
910	0.9951922218	0.03514587103
911	0.9951922218	0.035135287
912	0.9951922218	0.03507104962
913	0.9951922218	0.03506390087
914	0.9951922218	0.03496671633
915	0.9951922218	0.03493045923
916	0.9951922218	0.03483888715
917	0.9952168747	0.03479547896
918	0.9952415288	0.03475747644
919	0.9952415288	0.03472718471
920	0.9952908408	0.03469992873
921	0.9952908408	0.0346626155
922	0.9953154986	0.0346369816
923	0.9953401576	0.03460693867
924	0.9953154986	0.03459719345
925	0.9953648178	0.03452009244
926	0.9953894793	0.03449567843
927	0.9954881373	0.03444865297
928	0.995463471	0.03438983358
929	0.995594882	0.03429271539
930	0.995594882	0.03426800941
931	0.9956195472	0.03420761366
932	0.99569355	0.03414619286
933	0.99569355	0.03407859861
934	0.99569355	0.03406238978
935	0.9957675638	0.03403948969
936	0.9957675638	0.0339965375
937	0.9957675638	0.03396515454
938	0.9957675638	0.03386395413
939	0.9957922375	0.03383795477
940	0.9958169125	0.03373820166
941	0.9958169125	0.03362931705
942	0.9961289199	0.03352150217
943	0.9961289199	0.03346199948
944	0.9961289199	0.03344104246
945	0.9961289199	0.03341664144
946	0.9961535961	0.03336819053
947	0.9961535961	0.03326294329
948	0.9961782736	0.03320938302
949	0.9961782736	0.03318035304
950	0.9962523133	0.03311844416
951	0.996326364	0.03305429687
952	0.996326364	0.03303847262
953	0.99635105	0.0329698664
954	0.9963757372	0.03294267726
955	0.9963757372	0.03286982199
956	0.9963757372	0.03280787222
957	0.9963757372	0.03279592999
958	0.9964251153	0.03275229569
959	0.9964251153	0.03268189835
960	0.9964251153	0.03265418401
961	0.9964498062	0.03259002341
962	0.9964498062	0.03252240802
963	0.9964744984	0.03247454382
964	0.9964991917	0.03246264932
965	0.9965485821	0.03243940035
966	0.9965238863	0.03240571411
967	0.9965485821	0.03234513023
968	0.9966473775	0.03225195883
969	0.9966720795	0.0322301143
970	0.9966720795	0.03218871107
971	0.9966473775	0.03217324219
972	0.9966226768	0.03212865603
973	0.9966226768	0.0321218056
974	0.9966473775	0.03203175473
975	0.9967708994	0.03188981511
976	0.9967708994	0.03187112121
977	0.9967461926	0.03185200339
978	0.9967461926	0.0318260752
979	0.9967708994	0.0317462559
980	0.9967708994	0.03173208199
981	0.9967956074	0.03171911461
982	0.9967956074	0.03170222665
983	0.9967708994	0.03165311246
984	0.9967956074	0.03160538442
985	0.9968944519	0.03155979885
986	0.9968450272	0.0314949448
987	0.9968450272	0.03148018774
988	0.9968450272	0.03140319673
989	0.9968697389	0.03138394134
990	0.9968697389	0.03131603238
991	0.9968450272	0.03128024123
992	0.9968450272	0.03125018876
993	0.9968450272	0.03123440851
994	0.9968944519	0.03115880758
995	0.996919166	0.03113750579
996	0.996919166	0.03111597143
997	0.9969438814	0.03105661186
998	0.9969438814	0.0309751104
999	0.9969438814	0.03095525651
1000	0.9969438814	0.03093409548
1001	0.9969438814	0.03088731729
1002	0.9969438814	0.03079330876
1003	0.9969438814	0.03073254351
1004	0.996968598	0.0306554087
1005	0.996968598	0.03063731888
1006	0.996968598	0.03060575167
1007	0.996968598	0.03054915785
1008	0.9969933159	0.03037536933
1009	0.9969933159	0.03032465904
1010	0.9969933159	0.03026067644
1011	0.9969933159	0.03024162152
1012	0.997018035	0.03020480694
1013	0.997018035	0.0301702169
1014	0.997018035	0.03014443679
1015	0.9970427553	0.03011785093
1016	0.9970674768	0.0300930992
1017	0.9970674768	0.03001896156
1018	0.9970674768	0.02997031194
1019	0.9970921995	0.02993262372
1020	0.9971169235	0.02986322798
1021	0.9971169235	0.02983275496
1022	0.9971169235	0.02979971381
1023	0.9971416487	0.02977669193
1024	0.9971416487	0.02971094156
1025	0.9971416487	0.0296895821
1026	0.9971416487	0.02966575421
1027	0.9971416487	0.02964194683
1028	0.9971416487	0.02963692875
1029	0.9971416487	0.0296092049
1030	0.9971663751	0.02953917591
1031	0.9971663751	0.02940755562
1032	0.9971663751	0.02935506749
1033	0.9971911028	0.02929538288
1034	0.9971911028	0.02918028364
1035	0.9971911028	0.02915439395
1036	0.9971911028	0.02912918653
1037	0.9972158317	0.02910383486
1038	0.9972158317	0.02908253194
1039	0.9972405618	0.02898449279
1040	0.9972405618	0.02894825709
1041	0.9972405618	0.02891370752
1042	0.9972405618	0.02887225405
1043	0.9972652931	0.02885653904
1044	0.9973147595	0.02878320932
1045	0.9973147595	0.0287631273
1046	0.9973147595	0.02875465037
1047	0.9973147595	0.02873517947
1048	0.9973147595	0.02866451743
1049	0.9973394945	0.02860610074
1050	0.9973394945	0.02854262107
1051	0.9973394945	0.02848572721
1052	0.9973642307	0.02844124053
1053	0.9973889682	0.02841597045
1054	0.9973642307	0.02839822868
1055	0.9973889682	0.02836947518
1056	0.9973642307	0.0283486388
1057	0.9973889682	0.02833555851
1058	0.9973889682	0.02830748872
1059	0.9974137069	0.02827507578
1060	0.9974384468	0.02823267411
1061	0.9974384468	0.02817414375
1062	0.9974384468	0.02813243406
1063	0.9974384468	0.02810717222
1064	0.997463188	0.0280948422
1065	0.997463188	0.02803390328
1066	0.997463188	0.02802539616
1067	0.997463188	0.02799896458
1068	0.9974384468	0.02799092238
1069	0.9975126739	0.027945205
1070	0.9975126739	0.02791240026
1071	0.9975374188	0.02784807114
1072	0.9975621648	0.02779458325
1073	0.9975374188	0.02772073516
1074	0.9975621648	0.02766775037
1075	0.9975621648	0.02763542764
1076	0.9976116606	0.02760054643
1077	0.9976116606	0.02752424387
1078	0.9976116606	0.0274830897
1079	0.9976611614	0.02740983405
1080	0.9976859136	0.02736233826
1081	0.9976611614	0.02732972802
1082	0.9976859136	0.02715229258
1083	0.9977354216	0.02712125459
1084	0.9977354216	0.02703868023
1085	0.9977354216	0.02698837616
1086	0.9977354216	0.02696522262
1087	0.9977601775	0.02694555374
1088	0.997809693	0.0268894357
1089	0.997809693	0.02680070867
1090	0.9978839754	0.02675532122
1091	0.9978839754	0.02666622795
1092	0.9978839754	0.02662110074
1093	0.9978839754	0.02658975088
1094	0.9978839754	0.02655625511
1095	0.9979087386	0.02648456701
1096	0.9979087386	0.02645171
1097	0.9979582688	0.02641826216
1098	0.998007804	0.02638679088
1099	0.998007804	0.02636995262
1100	0.9980325734	0.02634847492
1101	0.9980325734	0.0262035046
1102	0.9980325734	0.02615750359
1103	0.9980325734	0.02611083021
1104	0.9980325734	0.0260629572
1105	0.9980325734	0.02604206585
1106	0.9980325734	0.02597748974
1107	0.998057344	0.02596827566
1108	0.998057344	0.02594872561
1109	0.9980821159	0.02592316364
1110	0.9980821159	0.02589688948
1111	0.9981068889	0.02585153962
1112	0.9981068889	0.02577426149
1113	0.9981068889	0.02575038475
1114	0.9981068889	0.02574178636
1115	0.9981316633	0.02572740472
1116	0.9981316633	0.02566805567
1117	0.9981316633	0.02565997599
1118	0.9981068889	0.02563188592
1119	0.9981316633	0.02559451788
1120	0.9981068889	0.02556215355
1121	0.9981068889	0.02546854754
1122	0.9981068889	0.02541540223
1123	0.9981068889	0.02537217053
1124	0.9981316633	0.02535453911
1125	0.9981068889	0.02532760677
1126	0.9981316633	0.02530903385
1127	0.9981316633	0.02529294109
1128	0.9981316633	0.02526898272
1129	0.9982059936	0.02519335254
1130	0.9982059936	0.02517563882
1131	0.9982307729	0.02514880792
1132	0.9982307729	0.02513327339
1133	0.9982307729	0.02509625587
1134	0.9982307729	0.02504301271
1135	0.9982307729	0.02502753504
1136	0.9982555533	0.02500749131
1137	0.9982555533	0.02495600936
1138	0.998280335	0.0249356603
1139	0.998280335	0.02490400861
1140	0.998280335	0.02477069409
1141	0.998280335	0.02474176219
1142	0.998305118	0.02472662523
1143	0.9983299021	0.02470317026
1144	0.9983299021	0.02469571023
1145	0.9983299021	0.02468911723
1146	0.9983299021	0.02465850753
1147	0.9983299021	0.02461102389
1148	0.9983546875	0.02456500965
1149	0.998404262	0.0245388476
1150	0.998404262	0.02448974767
1151	0.998404262	0.0243725426
1152	0.998404262	0.02430092766
1153	0.9984290511	0.024270142
1154	0.9984290511	0.02423947738
1155	0.9984290511	0.02422644187
1156	0.9984538414	0.02420346338
1157	0.9984538414	0.02412748185
1158	0.998478633	0.02408595517
1159	0.9985282198	0.02406180326
1160	0.9985282198	0.02403741124
1161	0.9985282198	0.02402159823
1162	0.9985034257	0.02399375377
1163	0.9985282198	0.02396324515
1164	0.998553015	0.02387432303
1165	0.998553015	0.02384764545
1166	0.9986026092	0.02382280009
1167	0.9985778115	0.02378016593
1168	0.9986026092	0.02373963929
1169	0.9986026092	0.02371310203
1170	0.9986274081	0.02368745922
1171	0.9986274081	0.02366223233
1172	0.9986274081	0.02363534173
1173	0.9986522083	0.02362698581
1174	0.9986770097	0.02360299838
1175	0.9987018123	0.0235801894
1176	0.9987018123	0.023552453
1177	0.9987266162	0.02352564893
1178	0.9987266162	0.02350213157
1179	0.9987514213	0.02348664541
1180	0.9987514213	0.02345505315
1181	0.9987514213	0.02344931152
1182	0.9987514213	0.02343521416
1183	0.9987514213	0.02343172613
1184	0.9987266162	0.02340742911
1185	0.9987266162	0.02336726114
1186	0.9987266162	0.02335283349
1187	0.9987266162	0.02332970893
1188	0.9987514213	0.02332210536
1189	0.998825844	0.02330090845
1190	0.998825844	0.02329228546
1191	0.998825844	0.02327159712
1192	0.998825844	0.02325454019
1193	0.998825844	0.02324112929
1194	0.998825844	0.02321008275
1195	0.998825844	0.02318594352
1196	0.998825844	0.02311534715
1197	0.998825844	0.0230371556
1198	0.998850654	0.02301466776
1199	0.998850654	0.02300003463
1200	0.998850654	0.022979643
1201	0.9988754653	0.02291117463
1202	0.998850654	0.02288999
1203	0.9988754653	0.02286520782
1204	0.9988754653	0.02284192325
1205	0.9988754653	0.02282263852
1206	0.9988754653	0.02279517908
1207	0.9988754653	0.02277192363
1208	0.9988754653	0.02271853924
1209	0.9988754653	0.02268354872
1210	0.9990313984	0.02256386646
1211	0.9990313984	0.0225444889
1212	0.9990562109	0.02251851165
1213	0.9990810246	0.02249892346
1214	0.9990810246	0.02244084902
1215	0.9990810246	0.02242912428
1216	0.9990810246	0.02237191465
1217	0.9990810246	0.02235339334
1218	0.9990810246	0.02231888301
1219	0.9990810246	0.022306166
1220	0.9991058395	0.02224638711
1221	0.9991058395	0.02221192699
1222	0.9991058395	0.0221876368
1223	0.9991058395	0.02216821183
1224	0.9991554732	0.02214049892
1225	0.9991554732	0.02209453494
1226	0.9991554732	0.02207274501
1227	0.9991554732	0.0220399025
1228	0.9991554732	0.02202371978
1229	0.9991554732	0.02196523269
1230	0.9991554732	0.02196126435
1231	0.9991554732	0.02191576749
1232	0.9991554732	0.02189616308
1233	0.9991554732	0.02181817028
1234	0.9991554732	0.02175527369
1235	0.9991554732	0.02174346681
1236	0.9991554732	0.02169492128
1237	0.9991554732	0.02168001432
1238	0.9991554732	0.02166861323
1239	0.9991554732	0.02157413625
1240	0.9991554732	0.02156266763
1241	0.9991554732	0.02154028233
1242	0.9991554732	0.02152211992
1243	0.9991554732	0.0214971379
1244	0.9991554732	0.02146766806
1245	0.9991802918	0.02141794356
1246	0.9991802918	0.02139217585
1247	0.9991802918	0.02133201784
1248	0.9991802918	0.02126029226
1249	0.9991554732	0.02124108642
1250	0.9991554732	0.02121649536
1251	0.9991802918	0.02119219459
1252	0.9991802918	0.02116307958
1253	0.9991802918	0.02114509947
1254	0.9991802918	0.02112730949
1255	0.9992051117	0.02110272758
1256	0.9991802918	0.02107487357
1257	0.9991802918	0.02102142968
1258	0.9991802918	0.02097599156
1259	0.9992051117	0.0209524321
1260	0.9992051117	0.02090701289
1261	0.9992051117	0.02087436925
1262	0.9992051117	0.0208592345
1263	0.9992051117	0.0207869775
1264	0.9992299329	0.02074452255
1265	0.9992299329	0.02071863086
1266	0.9992299329	0.02069058478
1267	0.9992547552	0.02067295896
1268	0.9992547552	0.02062902486
1269	0.9992547552	0.02059143808
1270	0.9992547552	0.02054995099
1271	0.9992547552	0.02054712065
1272	0.9992547552	0.02049012722
1273	0.9992795788	0.02046252462
1274	0.9992795788	0.0204197079
1275	0.9992795788	0.0203997836
1276	0.9992795788	0.02032839654
1277	0.9992795788	0.02030576217
1278	0.9992795788	0.02029576419
1279	0.9992795788	0.02026277918
1280	0.9992795788	0.02024133652
1281	0.9993044037	0.02021206676
1282	0.9993044037	0.0201604566
1283	0.9993044037	0.02012503
1284	0.9993044037	0.02004973645
1285	0.9993044037	0.02002580808
1286	0.9993044037	0.02000411681
1287	0.9993044037	0.01998267871
1288	0.9993044037	0.01997273705
1289	0.9993044037	0.01995160185
1290	0.9993292297	0.01992449713
1291	0.9993292297	0.0199151742
1292	0.9993292297	0.01984627267
1293	0.9993292297	0.0198241002
1294	0.9993788855	0.01981457103
1295	0.9994037153	0.01981152691
1296	0.9994037153	0.01977596102
1297	0.9994037153	0.01972988675
1298	0.9994037153	0.01969288559
1299	0.9994037153	0.01968896862
1300	0.9994037153	0.01966933932
1301	0.9994037153	0.01966650259
1302	0.9994285463	0.01965679552
1303	0.9994533785	0.01963294608
1304	0.9994285463	0.01962138607
1305	0.9994285463	0.01960881809
1306	0.9994533785	0.01956414809
1307	0.9994533785	0.01952763185
1308	0.9994533785	0.0195105727
1309	0.9994533785	0.01948349829
1310	0.9994533785	0.01944717445
1311	0.9994533785	0.01941150847
1312	0.9994533785	0.01936147785
1313	0.9994533785	0.01933860235
1314	0.9994533785	0.01927973119
1315	0.999478212	0.01927267531
1316	0.999478212	0.01923631439
1317	0.999478212	0.01922051108
1318	0.999478212	0.01916988073
1319	0.999478212	0.01913891728
1320	0.999478212	0.01910973095
1321	0.999478212	0.01907282748
1322	0.999478212	0.01904815364
1323	0.999478212	0.01901710334
1324	0.999478212	0.01899838814
1325	0.999478212	0.01898935396
1326	0.999478212	0.01897157689
1327	0.999478212	0.01896711673
1328	0.999478212	0.01895768203
1329	0.999478212	0.01890562666
1330	0.999478212	0.01889511105
1331	0.999478212	0.0188740631
1332	0.999478212	0.01886766315
1333	0.999478212	0.01883213126
1334	0.999478212	0.01880144415
1335	0.999478212	0.01878293173
1336	0.999478212	0.01876758812
1337	0.999478212	0.01871133273
1338	0.999478212	0.01870487898
1339	0.999478212	0.0186647784
1340	0.9995278826	0.01865110474
1341	0.9995278826	0.01862286528
1342	0.9995278826	0.01860614528
1343	0.9995030467	0.01857761002
1344	0.9995278826	0.01856404951
1345	0.9995527198	0.01855844812
1346	0.9995527198	0.01852263416
1347	0.9995527198	0.01851447689
1348	0.9995527198	0.01850187258
1349	0.9995527198	0.01847469083
1350	0.9995527198	0.01841081933
1351	0.9995527198	0.01840129353
1352	0.9995775582	0.01838885216
1353	0.9995775582	0.01838106952
1354	0.9995775582	0.01834933455
1355	0.9995775582	0.01833355515
1356	0.9995775582	0.01832305573
1357	0.9995775582	0.01828446015
1358	0.9995775582	0.01824422275
1359	0.9996023978	0.01822804206
1360	0.9996023978	0.01816705014
1361	0.9996023978	0.01814590289
1362	0.9996023978	0.01813851834
1363	0.9996272387	0.01811306059
1364	0.9996272387	0.01808700073
1365	0.9996272387	0.01805902018
1366	0.9996520808	0.01803050088
1367	0.9996520808	0.01799168566
1368	0.9996520808	0.0179590745
1369	0.9996023978	0.01794752578
1370	0.9996023978	0.01791416179
1371	0.9996520808	0.01790852976
1372	0.9996520808	0.01788665585
1373	0.9996520808	0.01785279986
1374	0.9997017687	0.0178337735
1375	0.9997266145	0.01782121757
1376	0.9997266145	0.01781098815
1377	0.9997017687	0.01777929208
1378	0.9997017687	0.01775442347
1379	0.9997017687	0.01774267577
1380	0.9997017687	0.01769952007
1381	0.9997266145	0.01764197461
1382	0.9997266145	0.01760674849
1383	0.9997514616	0.01757443813
1384	0.9997266145	0.01754774149
1385	0.9997266145	0.01753291608
1386	0.9997266145	0.0174733184
1387	0.9997266145	0.01746184927
1388	0.9997514616	0.01742898032
1389	0.9997514616	0.01741920789
1390	0.9997514616	0.01739941359
1391	0.9997514616	0.01737683501
1392	0.9997514616	0.0173463954
1393	0.9997514616	0.01733816177
1394	0.9997514616	0.01732524916
1395	0.9997514616	0.01730112044
1396	0.9997514616	0.01728737354
1397	0.9997514616	0.01726538093
1398	0.9997514616	0.01724940109
1399	0.9997266145	0.01722122543
1400	0.9997514616	0.01720833663
1401	0.9997514616	0.01719087431
1402	0.9997514616	0.01714945406
1403	0.9997514616	0.01712570394
1404	0.9997514616	0.01709013511
1405	0.9997514616	0.01708122785
1406	0.9997514616	0.01703589322
1407	0.9997514616	0.01702141847
1408	0.9997514616	0.01701114891
1409	0.9997266145	0.01697083107
1410	0.9997514616	0.01693719841
1411	0.9997266145	0.01688442551
1412	0.9997266145	0.01687016373
1413	0.9997266145	0.01686107286
1414	0.9997266145	0.01685107459
1415	0.9997266145	0.01683133827
1416	0.9997266145	0.0167969219
1417	0.9997266145	0.01677566052
1418	0.9997266145	0.01676742646
1419	0.9997266145	0.01674174774
1420	0.9997266145	0.0167023307
1421	0.9997266145	0.01669757749
1422	0.9997514616	0.0166680139
1423	0.9997763099	0.01666040384
1424	0.9997763099	0.01665068783
1425	0.9997763099	0.01661288504
1426	0.9997763099	0.01659514981
1427	0.9997763099	0.01658077327
1428	0.9997763099	0.01654606623
1429	0.9997763099	0.01652905616
1430	0.9997763099	0.01651665991
1431	0.9997763099	0.01650659764
1432	0.9997763099	0.01644477597
1433	0.9997763099	0.01644038406
1434	0.9997763099	0.01640578295
1435	0.9997763099	0.01639389662
1436	0.9997763099	0.01638128641
1437	0.9997763099	0.01637709848
1438	0.9997763099	0.01634616274
1439	0.9997763099	0.01633666756
1440	0.9997763099	0.0163122008
1441	0.9997763099	0.01630048726
1442	0.9997763099	0.01628666518
1443	0.9997763099	0.01626834745
1444	0.9997763099	0.01625818353
1445	0.9997763099	0.01624901117
1446	0.9998011594	0.01623345844
1447	0.9998011594	0.01622520622
1448	0.9998011594	0.01619129452
1449	0.9998011594	0.01618318783
1450	0.9998011594	0.01610977123
1451	0.9998011594	0.01610105534
1452	0.9998011594	0.0160816152
1453	0.9998011594	0.01607779258
1454	0.9998011594	0.01605663299
1455	0.9998011594	0.01604509778
1456	0.9998011594	0.0160374878
1457	0.9998011594	0.01602973197
1458	0.9998011594	0.01601301094
1459	0.9998011594	0.01600480121
1460	0.9998260101	0.01599302349
1461	0.9998011594	0.0159832909
1462	0.9998260101	0.01597211813
1463	0.9998260101	0.01594741491
1464	0.9998260101	0.01592886316
1465	0.9998260101	0.01590417168
1466	0.9998260101	0.01588566322
1467	0.9998260101	0.0158661237
1468	0.9998260101	0.01585890923
1469	0.9998260101	0.01585393657
1470	0.9998260101	0.01584664348
1471	0.9998260101	0.015842337
1472	0.9998260101	0.01581903701
1473	0.9998260101	0.01575004075
1474	0.9998260101	0.01573239977
1475	0.9998260101	0.01569162573
1476	0.9998260101	0.01567782924
1477	0.9998260101	0.01564711685
1478	0.9998260101	0.0156396882
1479	0.9998260101	0.01562410205
1480	0.9998260101	0.01561395177
1481	0.9998260101	0.01557848754
1482	0.9998260101	0.01555051869
1483	0.9998260101	0.01551751544
1484	0.9998260101	0.01551090262
1485	0.9998260101	0.01549745285
1486	0.9998260101	0.01548782743
1487	0.9998260101	0.01548165974
1488	0.9998260101	0.01546493405
1489	0.9998260101	0.01541348013
1490	0.9998260101	0.01536857243
1491	0.9998260101	0.01536022223
1492	0.9998260101	0.01534420859
1493	0.9998260101	0.01531966153
1494	0.9998260101	0.01530352208
1495	0.9998260101	0.01528250225
1496	0.9998260101	0.01527596397
1497	0.9998260101	0.01526309026
1498	0.9998260101	0.01524205737
1499	0.9998260101	0.01521801695
1500	0.9998260101	0.01519237595
1501	0.9998260101	0.01518025991
1502	0.9998508621	0.01517639758
1503	0.9998508621	0.01516040957
1504	0.9998508621	0.01513558593
1505	0.9998757154	0.01511978666
1506	0.9998757154	0.01507917532
1507	0.9998757154	0.01506191408
1508	0.9998757154	0.01503295528
1509	0.9998757154	0.015019664
1510	0.9998508621	0.01501213653
1511	0.9998757154	0.01497422305
1512	0.9998757154	0.01496777955
1513	0.9999005698	0.01495579861
1514	0.9999005698	0.0149221613
1515	0.9999005698	0.0148990429
1516	0.9999005698	0.01485301808
1517	0.9999005698	0.01483155149
1518	0.9998757154	0.01482723818
1519	0.9999005698	0.01481316032
1520	0.9998757154	0.0147799206
1521	0.9999005698	0.01473382656
1522	0.9999005698	0.01472069078
1523	0.9998757154	0.01470255429
1524	0.9998757154	0.01468324394
1525	0.9998757154	0.01463890525
1526	0.9998757154	0.0146320512
1527	0.9998757154	0.01461282554
1528	0.9998757154	0.01459667432
1529	0.9998757154	0.01457096345
1530	0.9998757154	0.0145657106
1531	0.9998757154	0.01456178718
1532	0.9998757154	0.01452620363
1533	0.9998757154	0.01450016558
1534	0.9999005698	0.01443326588
1535	0.9999005698	0.01440726723
1536	0.9999005698	0.01438361336
1537	0.9999005698	0.01437627835
1538	0.9999005698	0.01436959656
1539	0.9999005698	0.01434871733
1540	0.9999005698	0.0143386932
1541	0.9999005698	0.01431347913
1542	0.9999005698	0.01429674643
1543	0.9999005698	0.01427083286
1544	0.9999005698	0.01424829084
1545	0.9999005698	0.01422459529
1546	0.9999005698	0.01421184068
1547	0.9999005698	0.01415445036
1548	0.9999005698	0.01412352618
1549	0.9999005698	0.01411767465
1550	0.9999005698	0.01408059872
1551	0.9999005698	0.01406303452
1552	0.9999005698	0.01405077411
1553	0.9999005698	0.01404004119
1554	0.9999005698	0.01403447187
1555	0.9999005698	0.0140100848
1556	0.9999005698	0.01398285293
1557	0.9999005698	0.01397728985
1558	0.9999005698	0.01394461056
1559	0.9999005698	0.01392599104
1560	0.9999005698	0.0139139421
1561	0.9999005698	0.01390421305
1562	0.9999005698	0.0138925068
1563	0.9999005698	0.01388898796
1564	0.9999005698	0.01386893608
1565	0.9999005698	0.01386445257
1566	0.9999005698	0.01384322554
1567	0.9999005698	0.01383937082
1568	0.9999005698	0.01383083136
1569	0.9999005698	0.0138062424
1570	0.9999005698	0.01377939809
1571	0.9999005698	0.01375959129
1572	0.9999005698	0.01373999166
1573	0.9999005698	0.01372890559
1574	0.9999005698	0.01371987731
1575	0.9999005698	0.01370786617
1576	0.9999005698	0.01369456089
1577	0.9999005698	0.0136860578
1578	0.9999005698	0.01368311877
1579	0.9999005698	0.01365576798
1580	0.9999005698	0.0136529448
1581	0.9999005698	0.01363436312
1582	0.9999005698	0.0136181156
1583	0.9999005698	0.01357382515
1584	0.9999005698	0.01354711562
1585	0.9999005698	0.01352438388
1586	0.9999005698	0.01351959562
1587	0.9999005698	0.01351009146
1588	0.9999005698	0.01349252245
1589	0.9999005698	0.01349251184
1590	0.9999005698	0.01347375224
1591	0.9999005698	0.01341987178
1592	0.9999005698	0.01340929666
1593	0.9999005698	0.01339475758
1594	0.9999005698	0.013384695
1595	0.9999005698	0.01335287869
1596	0.9999005698	0.01333910201
1597	0.9999005698	0.01332512778
1598	0.9999005698	0.01329415676
1599	0.9999005698	0.01324816369
1600	0.9999005698	0.01323378161
1601	0.9999005698	0.01319744974
1602	0.9999005698	0.01317501225
1603	0.9999005698	0.01315552628
1604	0.9999005698	0.01314652248
1605	0.9999005698	0.01313564003
1606	0.9999005698	0.01311572186
1607	0.9999005698	0.01310410517
1608	0.9999005698	0.01309242402
1609	0.9999005698	0.01308563584
1610	0.9999005698	0.01306747821
1611	0.9999005698	0.01305985161
1612	0.9999005698	0.01304893711
1613	0.9999005698	0.01303936544
1614	0.9999005698	0.01303936335
1615	0.9999005698	0.01301677216
1616	0.9999005698	0.01300564434
1617	0.9999005698	0.01299962517
1618	0.9999005698	0.01297559878
1619	0.9999005698	0.01296182182
1620	0.9999005698	0.01295859159
1621	0.9999005698	0.01294604097
1622	0.9999005698	0.01291628877
1623	0.9999005698	0.01290246258
1624	0.9999005698	0.01285494824
1625	0.9999005698	0.01284542176
1626	0.9999005698	0.01284262462
1627	0.9999005698	0.01281840494
1628	0.9999005698	0.01281388703
1629	0.9999005698	0.01277462839
1630	0.9999254255	0.01276705311
1631	0.9999254255	0.01273801742
1632	0.9999254255	0.01273036403
1633	0.9999254255	0.01272317157
1634	0.9999254255	0.01270543874
1635	0.9999254255	0.01269825049
1636	0.9999254255	0.01267768066
1637	0.9999254255	0.01264160771
1638	0.9999254255	0.01263053777
1639	0.9999254255	0.01262007445
1640	0.9999254255	0.01260053617
1641	0.9999254255	0.01258952951
1642	0.9999254255	0.01255775369
1643	0.9999254255	0.01254104095
1644	0.9999254255	0.01250800354
1645	0.9999254255	0.01247513897
1646	0.9999254255	0.01245776899
1647	0.9999254255	0.01244805493
1648	0.9999254255	0.01243061205
1649	0.9999254255	0.01239364008
1650	0.9999254255	0.01238285411
1651	0.9999254255	0.01237145898
1652	0.9999254255	0.01233939578
1653	0.9999254255	0.01232823104
1654	0.9999254255	0.01231743751
1655	0.9999254255	0.01230218978
1656	0.9999254255	0.01225449469
1657	0.9999254255	0.01223563898
1658	0.9999254255	0.01221098797
1659	0.9999254255	0.01219956408
1660	0.9999254255	0.01218555752
1661	0.9999254255	0.01214415054
1662	0.9999254255	0.01213460482
1663	0.9999254255	0.01212048682
1664	0.9999254255	0.01208629814
1665	0.9999254255	0.01206958816
1666	0.9999254255	0.0120599578
1667	0.9999254255	0.01203752049
1668	0.9999254255	0.01200393493
1669	0.9999254255	0.01199028048
1670	0.9999254255	0.01196771531
1671	0.9999254255	0.01193911885
1672	0.9999254255	0.01192390764
1673	0.9999254255	0.01191208135
1674	0.9999254255	0.01189536223
1675	0.9999254255	0.01186327909
1676	0.9999254255	0.01183416493
1677	0.9999254255	0.01182701466
1678	0.9999254255	0.01180991686
1679	0.9999254255	0.01180342152
1680	0.9999254255	0.01177692769
1681	0.9999254255	0.01175848535
1682	0.9999254255	0.01171850371
1683	0.9999254255	0.01170252109
1684	0.9999254255	0.01168052058
1685	0.9999254255	0.01164983601
1686	0.9999254255	0.0116314471
1687	0.9999254255	0.01161840588
1688	0.9999254255	0.01159891311
1689	0.9999254255	0.01158359921
1690	0.9999254255	0.01157395409
1691	0.9999254255	0.01157012394
1692	0.9999254255	0.01154184976
1693	0.9999254255	0.01152672217
1694	0.9999254255	0.01151405294
1695	0.9999254255	0.01150591686
1696	0.9999502824	0.01149967522
1697	0.9999502824	0.0114957941
1698	0.9999502824	0.01149365767
1699	0.9999502824	0.0114835358
1700	0.9999502824	0.01147776304
1701	0.9999502824	0.01145680698
1702	0.9999502824	0.01143343246
1703	0.9999502824	0.01140150645
1704	0.9999502824	0.01137483341
1705	0.9999502824	0.01136670976
1706	0.9999502824	0.01134850957
1707	0.9999502824	0.01133072118
1708	0.9999502824	0.01130931533
1709	0.9999502824	0.01129360609
1710	0.9999254255	0.01126115469
1711	0.9999254255	0.01125746573
1712	0.9999502824	0.01125044916
1713	0.9999502824	0.01124395388
1714	0.9999751406	0.01122760281
1715	0.9999751406	0.01121956008
1716	0.9999751406	0.01121122385
